16536,"['형돈이와 대준이 - 안좋을때 들으면 더 안좋은 노래 : easy', '연애말고 결혼 OST - Love Knots : hard', '애프터스쿨 - 너 때문에 : hard', '비투비 블루 - 내 곁에 서 있어줘 : hard', '엠버 - Borders : easy', '잔나비 - Goodnight (Intro) : hard', '샤이니 - Wowowow : easy', '샤이니 - One : hard', ""비스트 - I'm sorry : easy"", ""NU'EST - Love Paint : hard""]"
16537,"['Flower - 사랑은 알아도... : easy', '포맨 - 살다가 한번쯤 : hard', '봄바람 소년 - Only One : norm', '요조 - 바나나파티 : hard', '슈퍼주니어 - SUPERMAN : hard', '지나 - 싫어 : easy', ""박효신 - It's You : hard"", '보아 - One Dream : easy', ""NU'EST - Love Paint : hard"", '정동하 - Mystery (주군의 태양 OST) : hard']"
16538,"['시스타 - One More Day : hard', ""NU'EST - Love Paint : hard"", '디아 - 날 위한 이별 : hard', ""박효신 - It's You : hard"", '솔뱅 - 함께 걷던 청계천 : norm', 'Flower - 사랑은 알아도... : easy', '방탄소년단 - We on : easy', '오빠친구동생 - 소보루빵 : hard', '팀 - Liquid : norm', '잔나비 - Goodnight (Intro) : hard']"
16539,"['슈퍼주니어 - SUPERMAN : hard', '가인 - 피어나 : hard', 'NS 윤지 - 니가 뭘 알아 : easy', '더 콰이엇 - 진흙 속에서 피는 꽃 : easy', '지훈 - 너만 생각나 : hard', '봄바람 소년 - Only One : norm', ""박효신 - It's You : hard"", '정동하 - Mystery (주군의 태양 OST) : hard', ""NU'EST - Love Paint : hard"", 'Flower - 사랑은 알아도... : easy']"
16540,"['디아 - 날 위한 이별 : hard', '포맨 - 살다가 한번쯤 : hard', '슈퍼주니어 - SUPERMAN : hard', '나플라 - 우 : easy', ""NU'EST - Love Paint : hard"", '스윙스 - 이겨낼거야 2 : norm', '지훈 - 너만 생각나 : hard', '박효신 - 야생화 : hard', ""박효신 - It's You : hard"", 'N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난 : hard']"
16541,"['NCT 127 - Switch : norm', '여은 - 사랑아 나의 사랑아 : norm', ""NU'EST - Love Paint : hard"", '동방신기 - Humanoids : norm', '안현정 - 그대와 나 : hard', '에이핑크 - 몰라요 : hard', '방탄소년단 - 고엽 : easy', '에일리 - 이제는 안녕 : hard', '방탄소년단 - Intro: Never Mind : easy', '디아 - 날 위한 이별 : hard']"
16542,"['신용재 - 평범한 사랑 : norm', '인피니트 - 붙박이 별 : hard', '4MINUTE - 팜므파탈 : norm', '오빠친구동생 - 소보루빵 : hard', 'VIXX - Love Me Do : hard', 'Flower - 사랑은 알아도... : easy', ""박효신 - It's You : hard"", ""NU'EST - Love Paint : hard"", '빅스 - 사슬 : easy', '디아 - 날 위한 이별 : hard']"
16543,"['김장훈 - 어머니는 내 마음을 아세요 : hard', 'Flower - 사랑은 알아도... : easy', '인피니트 - Follow Me : hard', ""박효신 - It's You : hard"", 'N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난 : hard', 'MBLAQ - 유령(같이 사랑했잖아) : easy', '잔나비 - Goodnight (Intro) : hard', ""NU'EST - Love Paint : hard"", '보아 - Only One (Instrumental) : easy', '장나라 - 오월의 눈사람 : hard']"
16544,"[""박효신 - It's You : hard"", '인피니트 - Follow Me : hard', '이지수 - 너야 : easy', 'VAV - 달빛 아래서 : easy', 'Flower - 사랑은 알아도... : easy', 'DICKPUNKS - 지금을 잃고 싶지 않아 : hard', 'N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난 : hard', ""NU'EST - Love Paint : hard"", '2NE1 - Goodbye : hard', '일렉트로보이즈 - love (feat. 승희 from brave new girl group) : hard']"
16545,"['에일리 - 수줍은 내 사랑 : easy', '박재민 - 하루 : norm', ""NU'EST - Love Paint : hard"", ""박효신 - It's You : hard"", '인피니트 - Follow Me : hard', 'MBLAQ - 유령(같이 사랑했잖아) : easy', '휘성 - Night and Day : easy', '잠비나이 - Connection : hard', '잔나비 - Goodnight (Intro) : hard', 'DICKPUNKS - 지금을 잃고 싶지 않아 : hard']"
16546,"['에이핑크 - Secret Garden : easy', '엠버 - Borders : easy', '비투비 블루 - 내 곁에 서 있어줘 : hard', '잔나비 - Goodnight (Intro) : hard', 'GOD - 길 : hard', '샤이니 - Wowowow : easy', 'f(x) - All Mine : hard', 'EXO - Heart Attack : easy', '샤이니 - One : hard', '레드벨벳 - Ice Cream Cake : hard']"
16547,"['EXO - Monster : hard', 'EXO - Heart Attack : easy', 'GOD - 길 : hard', '잔나비 - Goodnight (Intro) : hard', '틴탑 - 향수 뿌리지마 : hard', '김장훈 - 어머니는 내 마음을 아세요 : hard', 'IU - 미운 오리 : easy', '레드벨벳 - Light Me Up : norm', '데미온 - Street of Dawn : norm', 'VAV - 달빛 아래서 : easy']"
16548,"['EXO - Heart Attack : easy', '아이유 - 스물셋 : hard', '비투비 - 두 번째 고백 : easy', '어반자카파 - Rainbow Ride (Prelude) : hard', '앤츠 - 예쁜 너니까 : easy', '헨리 - I Would : hard', '인피니트 - 맡겨 : norm', '빅뱅 - 맨정신 : hard', 'EXO - BEAUTIFUL : norm', '산들(B1A4) - 짝사랑 : norm']"
16549,"['EXO - Heart Attack : easy', '클래지콰이 프로젝트 - Android : norm', '현아 -Red : hard', '셰인 - Be My Love : norm', '지나 - 싫어 : easy', '엠버 - Need To Feel Needed : easy', 'J-Min - Beautiful Days : hard', '뉴이스트 - 나의 천국 : hard', '한희정 - 러브레터 : norm', '엠블랙 - Again : hard']"
16550,"['4MINUTE - 팜므파탈 : norm', 'DICKPUNKS - 지금을 잃고 싶지 않아 : hard', '제이민 x 심은지 - 집 앞에서 : norm', 'EXO - Heart Attack : easy', '어반자카파 - Rainbow Ride (Prelude) : hard', '인피니트 - 불편한 진실 : norm', '에일리 - 노래가 늘었어 : easy', '밍스 - shut up : easy', ""백지영 - 아이캔't 드링크 : easy"", '일렉트로보이즈 - love (feat. 승희 from brave new girl group) : hard']"
16551,"['이지수 - 너야 : easy', '레드벨벳 - Light Me Up : norm', '인피니트 - 내꺼하자 : hard', 'GOD - 길 : hard', 'DICKPUNKS - 지금을 잃고 싶지 않아 : hard', ""박효신 - It's You : hard"", '인피니트 - Follow Me : hard', '에이핑크 - Secret Garden : easy', 'EXO - Heart Attack : easy', '잔나비 - Goodnight (Intro) : hard']"
16552,"[""박효신 - It's You : hard"", '아이오아이 - 내 말대로 해줘 : easy', 'Flower - 사랑은 알아도... : easy', '슈퍼주니어 - SUPERMAN : hard', '에일리 - 얼음꽃 : hard', '임창정 - 그렇게 당해놓고 : norm', 'EXO - Heart Attack : easy', '어반자카파 - Rainbow Ride (Prelude) : hard', 'f(x) - Lollipop : hard', 'RETA - Listen Now : hard']"
16553,"['에이핑크 - Secret Garden : easy', 'Flower - 사랑은 알아도... : easy', '잔나비 - Goodnight (Intro) : hard', '인피니트 - Follow Me : hard', '슈퍼주니어 - SUPERMAN : hard', '디아 - 날 위한 이별 : hard', '애프터스쿨 - 너 때문에 : hard', 'EXO - Heart Attack : easy', '잠비나이 - Connection : hard', ""박효신 - It's You : hard""]"
16554,"['보아 - One Dream : easy', 'EXO - Heart Attack : easy', '아지아틱스 - Cold : hard', '비즈니즈 - 죽은 위인들의 사회 : norm', '슈퍼주니어 - Sexy, Free & Single : norm', ""비프리 - fly (feat. loco & s'way.d) : hard"", '인피니트 - Alone : easy', '현아 - Attention : norm', '칠전팔기 구해라 OST - 아로하 : hard', '박세영 - 블루로드 : norm']"
16555,"['시스타 - One More Day : hard', 'EXO - Heart Attack : easy', '세븐틴 - BEAUTIFUL : hard', '미생 OST - Jordan Fantasy : hard', '윤도현 - 사랑했나봐 : easy', '미생 OST - 출근길 : norm', '블루베어스 & 택연 - 오늘 같은 밤 : hard', '앤츠 - 예쁜 너니까 : easy', '이홍기 - Jump (뜨거운 안녕 OST) : hard', '시스타 - 이불 덮고 들어 : norm']"
16556,"['EXO - Heart Attack : easy', '케이윌 - 이러지마 제발 : easy', '시크릿 - Madonna : easy', '크라운제이 - The Best (feat. 서인영) : hard', '유미 - Last one (주군의 태양 OST) : norm', '요섭(비스트) - 나와 : hard', '가인 - 피어나 : hard', '비 - 30 SEXY (East4a deeptech mix) : norm', '시스타 - Say I Love You : hard', '디아 - 날 위한 이별 : hard']"
16557,"['김종국 - 눈물자국 : easy', '우주소녀 - Catch Me : hard', '지코 - 날 : easy', '윤도현 - 요즘 내 모습 : easy', 'EXO - Heart Attack : easy', '4MINUTE - 팜므파탈 : norm', '디아 - 날 위한 이별 : hard', ""박효신 - It's You : hard"", '박효신 - 야생화 : hard', 'N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난 : hard']"
16558,"['EXO - Heart Attack : easy', 'NCT 127 - Switch : norm', '스윗소로우 - 별 일 아니에요 (연애의 발견 OST) : norm', '황치열, 리싸 - 이 밤의 끝을 잡고 : easy', '비스트 - Easy : hard', '벤 - 안 괜찮아 : norm', '방탄소년단 - Intro: Never Mind : easy', '앤츠 - 예쁜 너니까 : easy', '주군의 태양 OST - Ghost World : norm', '빅뱅 - Crazy Dog : hard']"
16559,"['박재민 - 하루 : norm', 'VAV - 달빛 아래서 : easy', 'DICKPUNKS - 지금을 잃고 싶지 않아 : hard', '데미온 - Street of Dawn : norm', '잔나비 - Goodnight (Intro) : hard', '윤지훈 - 너밖에 몰라 : hard', '빅스 - 사슬 : easy', 'GOD - 길 : hard', 'EXO - Heart Attack : easy', 'N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난 : hard']"
16560,"['EXO - Heart Attack : easy', 'Flower - 사랑은 알아도... : easy', 'DICKPUNKS - 지금을 잃고 싶지 않아 : hard', '이오공감 - 한 사람을 위한 마음 : norm', ""박효신 - It's You : hard"", '인피니트 - Follow Me : hard', ""바람이 분다OST - It's Over : hard"", '에이핑크 - Secret Garden : easy', '슈가볼 - Cherish : norm', '보아 - Only One (Instrumental) : easy']"
16561,"[""신데렐라와 네 명의 기사 OST - Let's Cheer Up! : easy"", '이준기 - 하루만 : hard', '임창정 - 그렇게 당해놓고 : norm', '에이핑크 - Wanna Be : easy', '2NE1 - Goodbye : hard', '4MINUTE - BABABA : hard', '비스트 - Sad Movie : easy', '시스타 - Say I Love You : hard', 'EXO - Heart Attack : easy', '크라운제이 - The Best (feat. 서인영) : hard']"
16562,"['비스트 - Fiction : hard', 'MBLAQ - 유령(같이 사랑했잖아) : easy', ""박효신 - It's You : hard"", '캐스커 - Undo : hard', '인피니트 - Follow Me : hard', '잔나비 - Goodnight (Intro) : hard', '에이핑크 - Secret Garden : easy', '천둥 - Good : norm', '휘성 - Night and Day : easy', 'EXO - Heart Attack : easy']"
16563,"['지훈 - 너만 생각나 : hard', '슈퍼주니어 - SUPERMAN : hard', '4MINUTE - 팜므파탈 : norm', '디아 - 날 위한 이별 : hard', 'Flower - 사랑은 알아도... : easy', ""박효신 - It's You : hard"", '봄바람 소년 - Only One : norm', '딕펑스 - 한강에서 놀아요 : norm', 'EXO - Monster : hard', '레드벨벳 - Ice Cream Cake : hard']"
16564,"['려욱 - 그대 : norm', '방탄소년단 - Intro: Never Mind : easy', 'EXO - Let out the Beast : hard', '샤이니 - Last Christmas : norm', '더 콰이엇 - 진흙 속에서 피는 꽃 : easy', '커피소년 - 바보 : hard', '방탄소년단 - 진격의 방탄 : norm', '레드벨벳 - Ice Cream Cake : hard', '아이유 - 스물셋 : hard', '현아 - Change : hard']"
16565,"['샤이니 - Runaway : hard', '슬리피 - 기분탓 : easy', '형돈이와 대준이 - 안좋을때 들으면 더 안좋은 노래 : easy', '디아 - 날 위한 이별 : hard', '신용재 - 평범한 사랑 : norm', '더 콰이엇 - 진흙 속에서 피는 꽃 : easy', ""박효신 - It's You : hard"", '레드벨벳 - Ice Cream Cake : hard', '현아 -Red : hard', 'Flower - 사랑은 알아도... : easy']"
16566,"['MBLAQ - 유령(같이 사랑했잖아) : easy', 'GOD - 길 : hard', '레드벨벳 - Ice Cream Cake : hard', '에일리 - 노래가 늘었어 : easy', '에이핑크 - Secret Garden : easy', '잔나비 - Goodnight (Intro) : hard', '데미온 - Street of Dawn : norm', '인피니트 - Follow Me : hard', '장나라 - 오월의 눈사람 : hard', '레드벨벳 - Light Me Up : norm']"
16567,"[""박효신 - It's You : hard"", 'Flower - 사랑은 알아도... : easy', '레드벨벳 - Ice Cream Cake : hard', '슈퍼주니어 - SUPERMAN : hard', '정동하 - Mystery (주군의 태양 OST) : hard', '봄바람 소년 - Only One : norm', '인피니트 - 내꺼하자 : hard', '디아 - 날 위한 이별 : hard', '더 콰이엇 - 진흙 속에서 피는 꽃 : easy', '포맨 - 살다가 한번쯤 : hard']"
16568,"['레드벨벳 - Ice Cream Cake : hard', 'f(x) - Lollipop : hard', '레드벨벳 - Huff n Puff : easy', '윤도현밴드 - 미스터리 : norm', '딕펑스 - 한강에서 놀아요 : norm', '딕펑스 - 요즘 젊은 것들 : norm', '방탄소년단 - 진격의 방탄 : norm', '스타러브피쉬 (with Jane) - Goodbye (연애의 발견 OST) : norm', '이오공감 - 한 사람을 위한 마음 : norm', '안현정 - 그대와 나 : hard']"
16569,"['레드벨벳 - Ice Cream Cake : hard', '애프터스쿨 - 너 때문에 : hard', '지나유 - 처음사랑 : hard', '슈퍼주니어 - SUPERMAN : hard', 'N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난 : hard', '디아 - 날 위한 이별 : hard', 'Flower - 사랑은 알아도... : easy', ""박효신 - It's You : hard"", '포맨 - 살다가 한번쯤 : hard', '4MINUTE - 팜므파탈 : norm']"
16570,"['보아 - One Dream : easy', '슈퍼주니어 - SUPERMAN : hard', '포맨 - 살다가 한번쯤 : hard', ""박효신 - It's You : hard"", '레드벨벳 - Ice Cream Cake : hard', '요조 - 바나나파티 : hard', '형돈이와 대준이 - 안좋을때 들으면 더 안좋은 노래 : easy', '샤이니 - Last Christmas : norm', '더 콰이엇 - 진흙 속에서 피는 꽃 : easy', '지나 - 싫어 : easy']"
16571,"['더 콰이엇 - 진흙 속에서 피는 꽃 : easy', ""박효신 - It's You : hard"", '레드벨벳 - Ice Cream Cake : hard', 'Flower - 사랑은 알아도... : easy', '시스타 - One More Day : hard', '슈퍼주니어 - SUPERMAN : hard', '디아 - 날 위한 이별 : hard', '정동하 - Mystery (주군의 태양 OST) : hard', '포맨 - 살다가 한번쯤 : hard', '4MINUTE - 팜므파탈 : norm']"
16572,"['디아 - 날 위한 이별 : hard', '요조 - 바나나파티 : hard', '포맨 - 살다가 한번쯤 : hard', '봄바람 소년 - Only One : norm', '슈퍼주니어 - SUPERMAN : hard', '가인 - 피어나 : hard', '레드벨벳 - Ice Cream Cake : hard', '더 콰이엇 - 진흙 속에서 피는 꽃 : easy', 'Flower - 사랑은 알아도... : easy', ""박효신 - It's You : hard""]"
16573,"['NS 윤지 - 니가 뭘 알아 : easy', 'N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난 : hard', '박재민 - 하루 : norm', '오빠친구동생 - 소보루빵 : hard', '레드벨벳 - Ice Cream Cake : hard', '박효신 - 야생화 : hard', 'Flower - 사랑은 알아도... : easy', ""박효신 - It's You : hard"", '윤지훈 - 너밖에 몰라 : hard', '김장훈 - 어머니는 내 마음을 아세요 : hard']"
16574,"['레드벨벳 - Ice Cream Cake : hard', 'Flower - 사랑은 알아도... : easy', '슈퍼주니어 - SUPERMAN : hard', '더 콰이엇 - 진흙 속에서 피는 꽃 : easy', '포맨 - 살다가 한번쯤 : hard', '디아 - 날 위한 이별 : hard', 'NCT 127 - Switch : norm', ""박효신 - It's You : hard"", '봄바람 소년 - Only One : norm', '정동하 - Mystery (주군의 태양 OST) : hard']"
16575,"['빅스 - 사슬 : easy', '지나유 - 처음사랑 : hard', '김장훈 - 어머니는 내 마음을 아세요 : hard', 'DICKPUNKS - 지금을 잃고 싶지 않아 : hard', ""박효신 - It's You : hard"", 'N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난 : hard', '4MINUTE - 팜므파탈 : norm', 'Flower - 사랑은 알아도... : easy', '레드벨벳 - Ice Cream Cake : hard', '윤지훈 - 너밖에 몰라 : hard']"
16576,"['보아 - Only One (Instrumental) : easy', '레드벨벳 - Ice Cream Cake : hard', '딕펑스 - 한강에서 놀아요 : norm', '4MINUTE - 팜므파탈 : norm', '슈퍼주니어 - SUPERMAN : hard', '정동하 - Mystery (주군의 태양 OST) : hard', '디아 - 날 위한 이별 : hard', 'Flower - 사랑은 알아도... : easy', ""박효신 - It's You : hard"", '포맨 - 살다가 한번쯤 : hard']"
16577,"['4MINUTE - 팜므파탈 : norm', 'DICKPUNKS - 지금을 잃고 싶지 않아 : hard', '디아 - 날 위한 이별 : hard', 'N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난 : hard', '일렉트로보이즈 - love (feat. 승희 from brave new girl group) : hard', '인피니트 - Follow Me : hard', ""박효신 - It's You : hard"", '레드벨벳 - Ice Cream Cake : hard', '2NE1 - Goodbye : hard', '이지수 - 너야 : easy']"
